Topt,w,shape,A,lp__
14.983242181960469,3.8507752504319304,0.3293858059788406,1863.6855363766815,-444.49472335690876
15.384529541468096,2.974702085594687,0.2522085668725488,4407.721778862174,-445.94472257281444
14.934416588521746,3.4283198621390767,0.24859278290998288,2116.9851026448246,-444.0914043974965
14.615895464666654,3.6014276561202894,0.2602528840737025,3023.3315406330485,-444.9690252697586
14.49362246700418,3.519044992375712,0.22567761896551766,2581.7508138897933,-445.3198790884537
14.731121890450014,3.7768131618496232,0.34302663416089074,2956.797048749897,-446.6001052466555
15.01609378869523,4.125769651427677,0.2862720996281941,942.537249449774,-448.10604006037624
14.725657569918056,3.2937376890987276,0.223908817055795,3953.6804256919186,-445.8025991134208
14.546124931493491,3.3857737085468744,0.3632419467172066,2635.093827558662,-445.8541819394047
14.230250247370867,3.736494440587775,0.3507534907102982,2310.0060378475537,-445.8705777312684
14.451862447616584,3.607519995441442,0.2286519154823717,3173.8848314335714,-446.0203646061889
14.371713977524648,3.2364418703875524,0.19591499977665486,2047.1138382991153,-449.2321904728193
15.01611238198858,3.544412575446695,0.2295111867882442,2581.971161387892,-444.70700493280265
15.014708699972523,3.3879725979741653,0.22710380580272227,2133.519646980584,-444.6682149479957
14.858745566223948,3.3435118779439743,0.23988619095586344,2140.9618146969383,-444.67452085670874
15.501435523265194,3.3451794900447975,0.22480369860609975,1793.3805402281273,-445.85950700155234
15.531229450348885,3.605989113514836,0.28164974111801205,2186.476168117303,-444.39655382064154
15.09234090167955,3.3819559829459025,0.299233971246206,3376.507826731514,-444.6815893851662
14.433461164882203,3.3717158733892068,0.311202909573808,2798.311447615287,-444.8063314696118
14.955638907181713,3.4065208968144502,0.2644906722566894,2978.0457570834233,-444.00036690649114
14.583383738533254,3.285449933759379,0.306091838136223,2838.076260061618,-444.67027420891094
15.315480919141198,3.470140721406392,0.39383581441973337,2653.1197356230095,-446.87852948852066
14.59170260514354,4.596241971022222,0.1820288360584571,2427.2513877536403,-452.02473807162875
14.008399074652996,4.322339351620851,0.2811709830673121,1461.7189666729532,-446.86870615038737
13.500464577273354,3.9938205958682973,0.3240803862665664,2583.8474539189397,-447.22825083165543
13.210296851337532,3.8909772221995382,0.3242347547412118,2382.838731790694,-447.5088834688442
14.044437978813702,3.8243764844237256,0.34780354152985915,2064.4525061640597,-446.22906402260105
16.47239063568611,3.6137040262323397,0.2753780565259004,1915.1727747153313,-446.46503841542426
16.30485312954727,3.5732855660373066,0.2693613289367568,1925.6780246749863,-446.003912994547
16.290109116128907,3.6742202869599296,0.24765850926391295,1738.6380064727005,-446.2644871410883
14.15161031260268,3.546340678980648,0.34798373815667716,2377.7620631824807,-446.05159845195914
15.35353824789186,3.7572110860404067,0.21145168423912128,1443.4721126388972,-446.5267356096987
16.394962881816213,3.6261853919349343,0.23962681210653738,1728.8125557394926,-446.7095141799246
16.836682254783103,3.5802758616679213,0.2840494997332626,1525.9719556728237,-448.3185032773763
14.895448872556516,3.492645496585936,0.2493762314926734,3157.328988635472,-444.7358158831441
14.851986550811588,3.2765251548870356,0.3174237706965669,2530.7902679838166,-444.4651624241386
15.420856102647814,3.287977768294332,0.31015455870562625,2441.804229114468,-444.46628907087444
14.770160835438562,3.977675718477005,0.28309982242543735,1573.3351350309952,-444.76706476875165
14.914089448776368,3.627337388881692,0.3411241527946116,2393.208237251743,-444.6353996111624
14.976318298838835,3.4265170162835465,0.23092743094712068,2512.9422698792846,-444.39724014615894
14.913840470374904,3.4778690910324785,0.28951334136824036,2892.411541797369,-444.06454296111633
15.154569096949828,3.426802845610411,0.33542102568217963,2032.9858518938358,-444.52826320520666
16.14454374386205,3.685569797303689,0.2775215584149381,1681.5945761874402,-445.63193779317
14.868174517786086,3.852596642494784,0.2970653380582205,1578.2149283954159,-444.46938201417197
13.041891148279706,3.788566621182672,0.2897508512406766,2646.5061421208184,-447.4970398217685
13.797885804828239,3.8669674005449064,0.2877435164642111,3071.786142144769,-446.7191185240183
14.27154249653932,3.4577369999704795,0.2723066199104351,2418.7524775732168,-444.9020792712968
15.288121583189284,3.39058067822705,0.2547901750224124,2885.2380334555487,-444.4010926184259
14.841818735220622,3.620525243558351,0.2695874074107367,1953.187092708573,-443.9301968214099
15.129752340437424,3.3113648161689193,0.3265324973795252,1918.160699093445,-445.35018536505123
15.429596437093933,3.4205304043011253,0.26497939835784845,2883.9693925599872,-444.62991795976734
13.251269455964474,4.217730434113641,0.2820782668308372,1426.198208683579,-448.77879771038744
14.451408843292798,3.5528708549071246,0.2703736352646297,3083.4180727807684,-444.90739805676367
14.506628945251647,3.423768196846698,0.2832426290485612,2830.310475459286,-444.3465838084018
15.21195783130612,3.6713577094425136,0.35333062582222974,1720.9698464491667,-445.0868336074981
15.647452085506098,4.159216478889764,0.24520816871235307,1368.809142683104,-446.37987459362745
14.62155488816835,3.0194967130424595,0.25699934590599405,4240.810729943403,-445.76409028527763
15.518792173233,3.181582504881312,0.2852320462151753,3440.0342548320587,-445.1290348448926
14.45727451252174,3.5698033125663415,0.30217728942298183,2155.6845250832102,-444.5158619755689
15.210286855073484,3.760671433146947,0.2903023337145219,2347.4957126131817,-444.59342965069396
15.05318476112092,2.896354453862239,0.26710401439158,3470.109471330349,-446.7680079507475
15.05318476112092,2.896354453862239,0.26710401439158,3470.109471330349,-446.7680079507475
14.928961441495003,3.2217415472932824,0.2766247489495275,4766.213306366764,-445.8449085048356
15.32768224764317,3.593842352173076,0.24142132607254124,2269.7611893379067,-444.632209223268
14.939286951671654,3.363487121498013,0.24405224416562282,2093.033407218102,-444.40446853005045
15.391812514438636,3.2166569022270526,0.2642863340759993,2236.332659721478,-444.74627098273936
14.642862740688596,4.0655737562624195,0.25689657038439206,1769.2906856045602,-445.2993503877683
16.093697215602617,3.9169451125854717,0.2522817977027033,1278.4102657499627,-446.6170789809822
14.447055582722697,3.88936908881075,0.30743110718307404,2521.489487243036,-445.5671121066385
15.582799935036778,3.6888421750451625,0.27879639273321866,1722.2109387173812,-444.52971106169923
14.822231289026634,4.034212282064684,0.2588053168900496,1681.1952248237858,-444.97960345554367
14.520378677686738,4.184756918019638,0.28118637719545464,1717.4113455904967,-445.5615147698907
15.27938630415331,3.8526451092812,0.3437996068685676,1382.5905830378063,-445.7633064490674
15.092721177086403,3.9028795263670775,0.3603190491965408,1579.3654321416745,-445.5639695571607
15.312559130432474,3.9870126816958895,0.35805966558050495,1875.6037961778281,-446.10860730137705
15.198153292115014,4.021133849961464,0.299660920162999,1601.0424183516818,-444.80253314860755
15.283552572884695,3.5457721277513468,0.2769781636355743,2268.512476256266,-443.93105581041334
14.799374456207113,3.3813463232833425,0.24692870570460715,3959.89099415757,-445.5227288856769
14.95177254607626,3.423053879016617,0.25243148652294817,4090.823616306019,-445.8581294267269
14.256298936902024,3.3984934580575663,0.20809737366548514,4331.389556462065,-447.5959008264421
14.297054424306452,3.253145849166564,0.22294525072317725,3598.3093184243667,-446.1138775933977
15.57611884863795,3.4826728937280977,0.308021889188787,2133.0855828168064,-444.4448881381733
14.829510204554797,3.7143077648144525,0.23053583012159276,3170.7832508098118,-446.28779491268347
14.834605386717918,3.8882513100145593,0.24207513982046644,3327.273079204357,-447.3147125452976
13.881050942150017,3.760209053129978,0.2804773607998617,1602.4468134810147,-447.0640934492989
15.251796873431923,2.852175096123058,0.26157777609729244,4057.262166907929,-446.89585011966255
14.947405886551726,3.135936007198904,0.25098324108565706,4093.613485469698,-444.8666624348086
14.795001789937912,3.2095462065319835,0.24680802242031225,2455.0816463141164,-444.96682361953714
14.938487288238797,3.526529422330732,0.2922232095890207,2284.480883770751,-443.62332409864104
14.861107104052643,4.40127678961283,0.25148043177823537,1864.6323017890786,-446.64917070747384
15.295965720915534,3.3008752530651964,0.2959867771516378,4803.766287266557,-447.3857268589453
15.08640122903087,4.499630848949805,0.2530267005204517,1810.343506245599,-447.00674884751567
15.97066755413772,4.390055953372581,0.26540887998881396,1355.5343848208852,-447.1892916542121
14.795548642136032,4.467145808249792,0.33766142240240776,1216.1492263912387,-447.30826170919113
14.175015848191782,4.373340055425701,0.2466015608213613,1758.3513346812467,-447.06762777846103
14.20490635691414,4.153579940562977,0.24799006434344587,1512.5806495787367,-446.50731635002563
14.150266404662867,3.5159474445172956,0.37609630013487716,3409.294450673762,-447.6684712912641
13.961695300616082,3.6376298652659815,0.37629889399297384,3237.9548679776717,-447.99457531945194
15.068263091189918,3.4949450619239473,0.30396498012909834,1834.1148784193904,-444.08945660804153
14.835429533757965,3.0378891698017365,0.19031206294554784,4758.791878896143,-447.6861404543064
14.84459676403317,3.0389232935834465,0.3062112150415023,5547.8724917138325,-446.7716687269718
14.781044155370154,3.6272111712341397,0.24845280822703858,2554.6279387358495,-444.52939810991325
15.220463938705826,2.855155296135329,0.28289509881374103,6631.0545970448175,-447.8582434509391
14.59294898566758,3.3438244649855866,0.2888924808866386,2615.719225283967,-444.33305487616724
14.781577902758425,3.535266568483379,0.26587588472774026,2647.5716825778723,-444.0933939449508
14.816017268752278,3.2054686122028664,0.2783131208428306,3358.7396245528885,-444.2941114143434
14.93085018204265,3.4710081008537887,0.29769642346555636,1933.038989956432,-444.00989183798697
14.467315752329275,3.9126439828413377,0.30912995524363807,2211.934569856851,-445.17094967528965
15.711613228133174,3.2813754334107235,0.25220456259251706,2190.1534554785917,-445.0944620688729
15.467035077738679,3.4244557356697816,0.26523027569873303,2314.3048785597716,-444.1879098600472
15.769590046353919,3.634392916021108,0.24347616881825684,2345.0894510457,-445.5759525504228
14.698443703127644,3.2949151762044426,0.24617557509633511,4352.270581378868,-445.74507897310934
15.132712456708525,3.135990349128839,0.23474843228711897,3030.5278101363733,-444.793174537099
14.077942372891645,3.2600883953158095,0.26570772108430046,3760.234957302718,-445.8596030816195
13.87846051893622,3.116704927924232,0.2648054951534986,3645.8147953351404,-448.1872631431071
14.00193872350488,3.672711318359499,0.271407969367186,2956.1091802378664,-445.60225278558715
15.234281338759455,3.7158926354205835,0.26157324412835875,1919.1937822296836,-444.1952952709011
14.084804568093192,3.9106133746302993,0.30875040761313843,1980.0504718667873,-445.5296143059162
13.434347616561396,3.5685293096830217,0.2651914660312071,2523.445923321877,-447.1126428660003
15.083313746096005,4.533155807703859,0.29143276486991976,1865.9823900410936,-447.0750351706798
15.348292422785956,3.6612322622246403,0.26859796244881223,1523.469798880432,-444.6764398702708
15.111029327537995,3.3756615984893386,0.299911863787573,1900.8070781378046,-444.42243670048526
15.295027857554079,3.6920734715563577,0.28256655931036234,1830.463169862947,-444.07132567893785
15.309403171974486,4.222963144494987,0.23933110892923617,1269.0643539108016,-446.51199955068785
14.906785514138944,3.6341034904861904,0.3367699596810392,3052.177390285541,-445.8119627102728
13.843109988483969,3.533300672458414,0.3199564165023533,2256.0119315324487,-446.71650982612186
15.922851735371564,3.371916454987264,0.19474128903160853,2754.678690374144,-447.8227667246362
15.933602656977982,3.148831090550911,0.20714028281691788,2477.2979232660773,-447.4363526027791
14.762207898681401,3.292860467327685,0.2446022321977264,2932.4799386359823,-444.4083171329196
14.999157139824472,3.421723206399371,0.2568986807617919,4044.759279160282,-445.7332559533366
15.020357215668358,3.6931206331237583,0.2671679879949853,3142.083450207506,-445.509386474598
15.245205422679959,3.7280104526040265,0.2835559362402394,2710.332317405578,-445.1982585333194
14.973302416715429,3.7100887192714014,0.3417400699294752,3058.5504029867075,-446.42861035448686
15.85494016568817,4.3666256826675784,0.2846132611297528,1160.2942558028205,-447.17240347067144
14.356969938804268,4.046237509480317,0.21924570481268746,1892.2426981262804,-446.7811311150752
14.098310764875736,3.9156225765755357,0.2118677425151798,1775.6124492070321,-447.3046172925143
13.72712207072206,3.803885073567948,0.2529150760148378,1475.0403251361427,-448.31010797693017
14.312205810225686,3.8956229386529073,0.24091954980414723,1628.4379417542657,-445.95196565484184
15.509305995925457,3.2362626185689924,0.32287002992064,2120.359837598856,-445.5697725581883
15.58870815687361,3.2758075864373093,0.3591494530256956,2511.4514969729485,-446.1025427558795
15.46783420506577,3.157031596406471,0.3490760056534661,2866.3102225867556,-446.0911319277444
13.98927511672676,3.4899769963467318,0.2158802536896101,3048.772716895318,-446.7079971559604
15.364586018647083,3.030875063892189,0.3395900150351454,3687.541273902686,-446.59244916942396
14.750727379378647,3.4656020618062886,0.22900472186302118,2518.3848302973383,-444.7661005083072
14.733070438478858,3.536858273551323,0.24584081755095283,2386.281622716083,-444.3229128153801
15.390938831984759,3.6601278062562206,0.28622640029109486,2028.8504027003974,-444.16484037858856
16.344063988724418,3.887102958767917,0.2402194435269618,1428.0388694344024,-446.98130236412106
14.057271019582378,3.3391983983926696,0.2883291847232437,2830.552916794259,-445.8289716412816
15.894531469482743,3.457159071744998,0.30505378931965016,2663.000987636142,-445.6719766804285
14.780342790650225,3.8153054440997014,0.2266738543100659,2365.3530629984853,-445.6409217437085
15.566001453090003,3.862766189011852,0.29758964624433676,2204.340344492714,-445.4709746170955
14.791826196301466,3.6125140499172925,0.26826049891281994,2335.3830571780204,-443.9904544528994
15.047152792444665,3.625176195454547,0.27242318863509507,3092.4435982168657,-445.0695182004689
13.532799296310156,3.750043009927114,0.30645471646369143,2188.767957284597,-446.7049754330925
15.125088214286908,3.6225124689390538,0.2961005335566063,2489.4707126907774,-444.16441076877345
14.78207885547617,3.2955212250959076,0.32791809131678823,2870.0519523815774,-444.6194717343417
15.391534051181772,3.1602393078730775,0.2874348527897113,3424.9950321613546,-444.8482073877474
15.170487170934468,3.810254268194431,0.2625336514796915,2156.89553435361,-444.5565095415948
14.913619848271942,3.4846113350189825,0.28943130654155247,2140.971408898892,-443.6850723179608
14.822807500273262,3.51153827972371,0.27811236288065755,2215.4492653266593,-443.7668881611847
16.143241478112227,3.372740174630956,0.32081419296510666,2019.991457591985,-446.4363966683564
15.48036043804178,3.43153864738084,0.2907364724694879,2361.0361050692227,-444.18039341838323
14.877866687256684,3.6236050620555353,0.2945856468209781,1823.6367956507004,-443.98232469812604
14.892377217293319,3.545363960538833,0.30660970495891077,1707.148808402648,-444.53001267096346
14.812100662622157,3.47832117057868,0.28093129721394283,2332.2102901299554,-443.7602173846108
14.59356403850042,3.4587971125553194,0.30826870154751246,2579.490144349713,-444.2928626239426
14.415673002467575,3.3318195820016125,0.30112472491805686,2938.5356741047412,-444.8166195935935
15.258578287598175,3.0679076353048353,0.24245427289387658,2428.355207918087,-445.95650132089077
15.139048236016578,3.8122589993367617,0.26886334583539384,2393.285058879205,-444.8168075269747
15.714828010957794,3.485659103027802,0.2874779977423224,2673.6407986513605,-445.118602284591
14.734487835726243,3.8480012514498627,0.3407859945546107,1463.65809222963,-445.75221228541784
14.960883752314238,3.5197912885638405,0.23740156758143882,1502.7094151536535,-445.66518747977904
13.402096476435057,3.5966409499817775,0.3429465120197688,3684.694582037595,-448.1837130627866
14.219554393100577,3.5484807183139697,0.3298280989619202,2144.577243424145,-445.681376452054
14.151849459867941,3.583309801586263,0.3152324711586899,1759.6913711554553,-446.6873867761748
15.236408456472635,3.160679875898192,0.23218737397252862,2816.7891580789,-444.9077816625248
15.185723840569038,3.086034719611271,0.22372972361993368,2719.432148500775,-445.66192372833416
15.015191042098515,3.2561773191122523,0.29342357239263933,4163.547500747402,-445.2549045448824
14.986203397725992,3.6567963368297947,0.32405497530584226,1728.2269615831447,-444.2916007960099
15.120903165421222,3.897685098269643,0.3193705652370605,1996.5586845984903,-444.7402637882026
14.659524018814663,3.8176023115317106,0.3132602378619647,2262.5156720755754,-444.76548003813986
13.853141040264164,4.118835234704012,0.29801226852128526,2060.74189816728,-446.32295267871524
13.326595054322262,4.159377726634223,0.2691029728616038,1772.6879673010003,-447.4641696740972
14.041331835305986,4.253769281253318,0.2632262894392774,2010.2732733397115,-446.654608044471
16.557519745302486,3.671268527184668,0.2999094962032789,1732.1931811085947,-446.84594011438736
13.482393971207918,4.451314280559499,0.27562554664357286,1627.5242091102555,-447.8122100871683
13.271232619462284,4.016478203482549,0.22667382262368413,2383.131395083259,-448.00955386931633
13.102840110691773,3.785106835717284,0.23384551821768138,2022.586374832017,-448.8031642061502
15.97794521503733,3.7197228794440758,0.33738671112548135,1402.8492136195948,-446.5504284549781
15.784548031477422,3.6947917822391547,0.33876395234957696,1623.098098455121,-445.6573199810018
14.691428809016305,3.4090250753981284,0.33397631342759276,2528.424485518438,-444.6473546771377
14.618834950066562,3.3807983690740375,0.2522649626515647,2153.010700098162,-444.8255801504513
14.831752743143488,3.283833262098544,0.24020851697736187,1617.8676402474757,-447.41617689122944
15.324123886261738,3.410645330150216,0.2325971137293825,2230.824356953233,-444.6510661959684
14.926422788158408,3.4741705134052974,0.2870958124639196,1987.3605426857537,-443.85129302670356
15.954854043702873,3.406761137941459,0.2871178132506521,2384.7978113139275,-445.26969276491553
15.213095251582406,3.3562076181178098,0.3108516059711023,1718.5675653881688,-445.4418171875445
15.407143493506977,3.5390335734176035,0.2920398052990708,1943.966654162825,-444.06974008276813
14.947111997751739,3.6378403657022735,0.28458665246598996,2161.303112141761,-443.71549453555036
15.076994292072632,3.0323584679066156,0.36263149290089713,3706.322298436432,-447.0303432267437
14.710489461735309,4.065906414323438,0.23181029682885607,1215.5889941086268,-446.947862213306
14.341038226584839,3.2056968506134726,0.3127292990219428,2577.592982188926,-446.9171971450097
15.474554061545064,3.504991376143116,0.30276957244731434,3745.0028787907672,-447.05166457986627
15.924941336175804,3.439817281565776,0.26133659563155986,3425.0233784813636,-446.8579442758948
14.87949095507281,3.0098496222003,0.2765794072607796,3064.1633585556297,-445.8891358967124
15.559359378694401,3.1934094275303884,0.2474057119624619,3004.3731290980018,-445.01976607169536
14.732367349263617,3.2136545415690256,0.27351758357571665,4421.6196957651755,-445.37074927916234
14.655394248967669,4.091417212362591,0.27750434242655,1783.124826747607,-445.1411282045066
15.625883604701205,3.346985789388237,0.3023593919521088,2956.1880822722574,-445.13394049431486
14.980776699150178,3.5669519056195274,0.2636871796367229,1277.4327276358147,-446.53377856498577
15.411730181880095,3.7013211414477416,0.2717779596311202,1650.6927081735057,-444.42640321219545
15.088224822801626,3.55234726561797,0.23868593446678432,3181.622171860304,-445.3806609648258
15.08121595116546,3.5537461533513373,0.2823581336315226,2188.5905429209893,-443.6321755003918
14.9097274220607,3.339228579180068,0.29811915821762786,2881.022431596925,-443.89846717848525
14.715294094220864,3.0612390651822228,0.2777427142730926,5410.98762955294,-446.24303499927737
14.475642216277597,2.9482260487409735,0.29737387290069234,5254.403476048469,-447.36242648595
14.652492173911789,3.0260042717445317,0.31924962263578904,6810.327259753804,-448.7437075696151
15.572484855172824,3.7270652260509483,0.3056138049344801,1373.6503276794424,-445.443829430338
14.783246673672659,3.5697355017783265,0.2685717431807533,2969.7373152136893,-444.5887207728273
15.594173450773074,3.6402408040598084,0.2971640910388523,2057.1004763318692,-444.52648007430923
14.403381220962693,3.6575980248626667,0.2590109059238097,2969.7598242530207,-445.28113009815127
15.063621881727398,3.732337372752795,0.35958989046370937,1561.9591920711648,-445.515981548796
14.731860002082914,3.337659312286228,0.21313053117418235,2762.866549209198,-445.4890204062868
14.75457439578494,3.421033192355657,0.3205609002980302,3318.908007683191,-445.0011447544976
14.646219615639804,3.810027292640193,0.23031769551675058,2329.0868700900032,-445.5464879447467
14.879362803073588,3.924200615373019,0.2169191974961604,2549.201437866444,-446.74125231243744
13.82943006977405,3.6352960634493554,0.24908116502872218,2116.2108995757058,-446.30483730020904
13.985685280668843,3.553707933794023,0.23326221324658641,2297.9091310870044,-446.19410379102226
15.990413330238056,3.4476008278320647,0.22322634232076075,1985.8607784492497,-446.222229991069
16.634844817681795,3.6627671800460337,0.24166161833994215,1104.4569489209305,-449.5793394390843
16.33740861358391,4.181788794503354,0.26857456061100854,1290.7280008334653,-447.2049801112381
14.731553313764293,3.2423380519329457,0.262031205506855,5839.94329875991,-447.50135405300034
15.433063776816345,3.8358953346889226,0.252905145607407,2661.280528073727,-446.18365350523305
15.974579622633653,3.6309153045343314,0.2189030751428515,1971.895291597585,-446.4695500196883
15.001343736458914,3.745674163904847,0.2440896545159472,1337.0944344478323,-445.5591771212464
16.121984924917985,3.8267596152127568,0.2652414026077931,1531.562989017234,-445.8910794328435
16.59245699858414,3.7619774372219847,0.26939829708232993,1566.573367760407,-446.8885922954898
13.725137301833731,3.555849914105736,0.3726953356324915,2525.49476339145,-448.1559447421679
15.85815296237078,3.4811752707835377,0.2451076985813998,2771.715529537308,-445.87184705232795
15.091308465827048,3.2363777288393165,0.284038249573511,2252.8260329872496,-444.40573689444403
15.301594188393887,3.43044814237305,0.23718094507091758,2883.228038900517,-444.89528142931533
14.524450227384158,3.050088447829741,0.2834243234525307,3718.748585544357,-445.99136662419005
15.105810325079325,3.3671813159976955,0.2537063595883976,1571.644515504868,-445.880532731875
15.143556876387189,3.5784002504819843,0.27302640342915463,1877.3407191003605,-443.85128525876985
15.058672593074858,3.3897993112359575,0.2822061682013677,2307.4703460388705,-443.62442336658967
14.919140814543354,4.04016162911268,0.3853776984128922,1454.9705811194399,-446.89978571761935
15.44828616253418,3.391469081531357,0.2905242355345891,2666.0558684295343,-444.3234045384308
15.215168808913248,3.8772141165912344,0.20019639700300268,2048.379782376614,-447.0507213596625
14.558700673906163,4.076265978409865,0.19871385118168414,2052.0329353885536,-447.958309906859
